,week,region,cases
6924,41,Lake Balboa,4379
6925,41,Lake Los Angeles,32
6926,41,Lakeview Terrace,2303
6927,41,Lakewood,5370
6928,41,Lancaster,14543
6929,41,Lawndale,3189
6930,41,Leimert Park,1290
6931,41,Lincoln Heights,4419
6932,41,Little Armenia,1598
6933,41,Little Bangladesh,2025
6934,41,Little Tokyo,378
6935,41,Lomita,985
6936,41,Longwood,480
6937,41,Los Feliz,872
6938,41,Lynwood,13693
6939,41,Malibu,416
6940,41,Manchester Square,787
6941,41,Mandeville Canyon,108
6942,41,Manhattan Beach,1492
6943,41,Mar Vista,1342
6944,41,Marina Peninsula,156
6945,41,Maywood,5904
6946,41,Melrose,7954
6947,41,Mid-city,1142
6948,41,Miracle Mile,749
6949,41,Mission Hills,3322
6950,41,Monrovia,3128
6951,41,Montebello,9538
6952,41,Monterey Park,3974
6953,41,Mt. Washington,2285
6954,41,North Hills,7614
6955,41,North Hollywood,16370
6956,41,Northridge,5925
6957,41,Norwalk,13522
6958,41,Pacific Palisades,542
6959,41,Pacoima,14448
6960,41,Palisades Highlands,123
6961,41,Palmdale,17455
6962,41,Palms,2250
6963,41,Palos Verdes Estates,415
6964,41,Panorama City,12259
6965,41,Paramount,9890
6966,41,Park La Brea,452
6967,41,Pasadena,10503
6968,41,Pico Rivera,10007
6969,41,Pico-Union,7349
6970,41,Playa Del Rey,116
6971,41,Playa Vista,588
6972,41,Pomona,22811
6973,41,Porter Ranch,1614
6974,41,Rancho Palos Verdes,1266
6975,41,Rancho Park,361
6976,41,Redondo Beach,2308
6977,41,Regent Square,120
6978,41,Reseda,9092
6979,41,Reseda Ranch,477
6980,41,Reynier Village,169
6981,41,Rolling Hills,48
6982,41,Rolling Hills Estates,176
6983,41,Rosemead,3402
6984,41,Rowland Heights,2831
6985,41,San Dimas,2207
6986,41,San Fernando,3950
6987,41,San Gabriel,2650
6988,41,San Marino,370
6989,41,San Pedro,8246
6990,41,Santa Clarita,14648
6991,41,Santa Fe Springs,2332
6992,41,Santa Monica,3670
6993,41,Santa Monica Mountains,990
6994,41,Shadow Hills,268
6995,41,Sherman Oaks,4537
6996,41,Sierra Madre,314
6997,41,Signal Hill,1147
6998,41,Silverlake,2574
6999,41,South Carthay,510
7000,41,South El Monte,3416
7001,41,South Gate,18338
7002,41,South Park,8338
7003,41,South Pasadena,1179
7004,41,South Whittier,380
7005,41,St Elmo Village,622
7006,41,Stevenson Ranch,56
7007,41,Studio City,1034
7008,41,Sun Valley,6904
7009,41,Sunland,1916
7010,41,Sycamore Square,28
7011,41,Sylmar,13690
7012,41,Tarzana,2826
7013,41,Temple City,2164
7014,41,Temple-Beaudry,5064
7015,41,Thai Town,686
7016,41,Toluca Lake,438
7017,41,Toluca Terrace,96
7018,41,Toluca Woods,88
7019,41,Torrance,5917
7020,41,Tujunga,2167
7021,41,University Hills,226
7022,41,University Park,4682
7023,41,Valinda,3056
7024,41,Valley Glen,2761
7025,41,Valley Village,2203
7026,41,Van Nuys,12591
7027,41,Venice,1206
7028,41,Vermont Knolls,2920
7029,41,Vermont Square,1399
7030,41,Vermont Vista,7807
7031,41,Vernon,48
7032,41,Vernon Central,12373
7033,41,Victoria Park,884
7034,41,View Heights,184
7035,41,Walnut,1147
7036,41,Watts,7960
7037,41,Wellington Square,506
7038,41,West Adams,3664
7039,41,West Covina,11930
7040,41,West Hills,2340
7041,41,West Hollywood,2367
7042,41,West Los Angeles,2239
7043,41,West Vernon,9636
7044,41,West Whittier/Los Nietos,4023
7045,41,Westchester,1744
7046,41,Westlake,9764
7047,41,Westlake Village,144
7048,41,Westwood,1641
7049,41,Whittier,9371
7050,41,Wholesale District,9823
7051,41,Willowbrook,985
7052,41,Wilmington,7294
7053,41,Wilshire Center,4540
7054,41,Winnetka,5219
7055,41,Woodland Hills,3858
